htid	access	rights	ht_bib_key	description	source	source_bib_num	oclc_num	isbn	issn	lccn	title	imprint	rights_reason_code	rights_timestamp	us_gov_doc_flag	rights_date_used	pub_place	lang	bib_fmt	collection_code	content_provider_code	responsible_entity_code	digitization_agent_code	access_profile_code	author	catalog_url	handle_url
uiug.30112019643987	1	pd	2134483	v.37(1917)	UIU	2694523	1438690,39943111		00973084	sn 81003999,sn81003999	Technical bulletin - Michigan Agricultural Experiment Station (East Lansing).	Michigan State University, Agricultural Experiment Station [etc.] 1908-1964.	bib	2015-01-26 03:25:06	0	1917	miu	eng	SE	UIUC	illinois	illinois	google	google	Michigan State University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/2134483	https://hdl.handle.net/2027/uiug.30112019643987
uiug.30112019643995	1	pd	2134483	v.38(1917)	UIU	2694523	1438690,39943111		00973084	sn 81003999,sn81003999	Technical bulletin - Michigan Agricultural Experiment Station (East Lansing).	Michigan State University, Agricultural Experiment Station [etc.] 1908-1964.	bib	2015-01-26 03:25:06	0	1917	miu	eng	SE	UIUC	illinois	illinois	google	google	Michigan State University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/2134483	https://hdl.handle.net/2027/uiug.30112019643995
uiug.30112019644001	1	pd	2134483	v.39(1917)	UIU	2694523	1438690,39943111		00973084	sn 81003999,sn81003999	Technical bulletin - Michigan Agricultural Experiment Station (East Lansing).	Michigan State University, Agricultural Experiment Station [etc.] 1908-1964.	bib	2015-01-24 03:25:18	0	1917	miu	eng	SE	UIUC	illinois	illinois	google	google	Michigan State University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/2134483	https://hdl.handle.net/2027/uiug.30112019644001
uiug.30112019644019	1	pd	2134483	v.4(1909)	UIU	2694523	1438690,39943111		00973084	sn 81003999,sn81003999	Technical bulletin - Michigan Agricultural Experiment Station (East Lansing).	Michigan State University, Agricultural Experiment Station [etc.] 1908-1964.	bib	2015-01-26 03:25:06	0	1909	miu	eng	SE	UIUC	illinois	illinois	google	google	Michigan State University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/2134483	https://hdl.handle.net/2027/uiug.30112019644019
uiug.30112019644027	1	pd	2134483	v.40(1917)	UIU	2694523	1438690,39943111		00973084	sn 81003999,sn81003999	Technical bulletin - Michigan Agricultural Experiment Station (East Lansing).	Michigan State University, Agricultural Experiment Station [etc.] 1908-1964.	bib	2015-01-23 03:25:27	0	1917	miu	eng	SE	UIUC	illinois	illinois	google	google	Michigan State University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/2134483	https://hdl.handle.net/2027/uiug.30112019644027
uiug.30112019644126	1	pd	2134483	v.5(1910)	UIU	2694523	1438690,39943111		00973084	sn 81003999,sn81003999	Technical bulletin - Michigan Agricultural Experiment Station (East Lansing).	Michigan State University, Agricultural Experiment Station [etc.] 1908-1964.	bib	2015-01-19 03:25:21	0	1910	miu	eng	SE	UIUC	illinois	illinois	google	google	Michigan State University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/2134483	https://hdl.handle.net/2027/uiug.30112019644126
uiug.30112019644233	1	pd	2134483	v.6(1911)	UIU	2694523	1438690,39943111		00973084	sn 81003999,sn81003999	Technical bulletin - Michigan Agricultural Experiment Station (East Lansing).	Michigan State University, Agricultural Experiment Station [etc.] 1908-1964.	bib	2015-01-19 03:25:21	0	1911	miu	eng	SE	UIUC	illinois	illinois	google	google	Michigan State University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/2134483	https://hdl.handle.net/2027/uiug.30112019644233
uiug.30112019644340	1	pd	2134483	v.7(1911)	UIU	2694523	1438690,39943111		00973084	sn 81003999,sn81003999	Technical bulletin - Michigan Agricultural Experiment Station (East Lansing).	Michigan State University, Agricultural Experiment Station [etc.] 1908-1964.	bib	2015-01-19 03:25:21	0	1911	miu	eng	SE	UIUC	illinois	illinois	google	google	Michigan State University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/2134483	https://hdl.handle.net/2027/uiug.30112019644340
uiug.30112019644456	1	pd	2134483	v.8(1911)	UIU	2694523	1438690,39943111		00973084	sn 81003999,sn81003999	Technical bulletin - Michigan Agricultural Experiment Station (East Lansing).	Michigan State University, Agricultural Experiment Station [etc.] 1908-1964.	bib	2015-01-19 03:25:21	0	1911	miu	eng	SE	UIUC	illinois	illinois	google	google	Michigan State University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/2134483	https://hdl.handle.net/2027/uiug.30112019644456
uiug.30112019644563	1	pd	2134483	v.9(1911)	UIU	2694523	1438690,39943111		00973084	sn 81003999,sn81003999	Technical bulletin - Michigan Agricultural Experiment Station (East Lansing).	Michigan State University, Agricultural Experiment Station [etc.] 1908-1964.	bib	2015-01-24 03:25:18	0	1911	miu	eng	SE	UIUC	illinois	illinois	google	google	Michigan State University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/2134483	https://hdl.handle.net/2027/uiug.30112019644563
uiug.30112019644985	1	pd	3825095	v.1-18(1888-1891)	UIU		1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-05-29 03:25:05	0	1891	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019644985
uiug.30112019644993	1	pd	3825095	v.110-119(1908-1910)	UIU		1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-05-13 03:25:22	0	1910	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019644993
uiug.30112019645008	1	pd	3825095	v.120-132(1910-1913)	UIU		1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-05-13 03:25:22	0	1913	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645008
uiug.30112019645016	1	pd	3825095	v.133-142(1913-1914)	UIU	3755694	1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-05-13 03:25:22	0	1914	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645016
uiug.30112019645024	1	pd	3825095	v.143-152(1914-1915)	UIU	3755694	1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-05-13 03:25:22	0	1915	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645024
uiug.30112019645032	1	pd	3825095	v.153-164(1916)	UIU	3755694	1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-05-15 03:25:08	0	1916	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645032
uiug.30112019645040	1	pd	3825095	v.165-175(1916-1918)	UIU	3755694	1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-05-13 03:25:22	0	1918	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645040
uiug.30112019645149	0	ic	3825095	v.286-310(1932-1934)	UIU	3755694	1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-05-26 03:25:07	0	1934	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645149
uiug.30112019645156	0	ic	3825095	v.311-324(1934-1935)	UIU	3755694	1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-05-15 03:25:08	0	1935	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645156
uiug.30112019645206	1	pd	3825095	v.41-52(1895-1896)	UIU	3755694	1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-05-29 03:25:05	0	1896	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645206
uiug.30112019645214	1	pd	3825095	v.53-61(1897-1898)	UIU	3755694	1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-06-21 03:28:19	0	1898	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645214
uiug.30112019645222	1	pd	3825095	v.62-68(1899-1900)	UIU	3755694	1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-06-21 03:28:19	0	1900	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645222
uiug.30112019645230	1	pd	3825095	v.69-76(1900-1902)	UIU	3755694	1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-05-28 03:26:05	0	1902	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645230
uiug.30112019645248	1	pd	3825095	v.77-83(1902-1903)	UIU	3755694	1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-06-21 03:28:19	0	1903	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645248
uiug.30112019645255	1	pd	3825095	v.84-92(1903-1905)	UIU	3755694	1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-06-21 03:28:19	0	1905	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645255
uiug.30112019645263	1	pd	3825095	v.93-98(1905-1906)	UIU	3755694	1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-06-21 03:28:19	0	1906	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645263
uiug.30112019645271	1	pd	3825095	v.99-109(1906-1908)	UIU	3755694	1757711		01968742	09007473,09007473 //r84	Bulletin - Agricultural Experiment Station, University of Minnesota.	Agricultural Experiment Station, University of Minnesota.	bib	2016-05-13 03:25:22	0	1908	mnu	eng	SE	UIUC	illinois	illinois	google	google	University of Minnesota. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/3825095	https://hdl.handle.net/2027/uiug.30112019645271
uiug.30112019717815	1	pd	6131934	no.1(1888)	UIU	1579211	213962336,2264860,9190545		00778338	sf 89011875,sf89011875	Station bulletin.	Agricultural Experiment Station, University of New Hampshire	bib	2016-06-21 03:27:42	0	1888	nhu	eng	SE	UIUC	illinois	illinois	google	google		https://catalog.hathitrust.org/Record/6131934	https://hdl.handle.net/2027/uiug.30112019717815
uiug.30112019717823	1	pd	6131934	no.10(1890)	UIU	1579211	213962336,2264860,9190545		00778338	sf 89011875,sf89011875	Station bulletin.	Agricultural Experiment Station, University of New Hampshire	bib	2016-06-21 03:27:42	0	1890	nhu	eng	SE	UIUC	illinois	illinois	google	google		https://catalog.hathitrust.org/Record/6131934	https://hdl.handle.net/2027/uiug.30112019717823
uiug.30112019717930	1	pd	6131934	no.11(1890)	UIU	1579211	213962336,2264860,9190545		00778338	sf 89011875,sf89011875	Station bulletin.	Agricultural Experiment Station, University of New Hampshire	bib	2016-06-21 03:27:42	0	1890	nhu	eng	SE	UIUC	illinois	illinois	google	google		https://catalog.hathitrust.org/Record/6131934	https://hdl.handle.net/2027/uiug.30112019717930
uiug.30112019718144	1	pd	6131934	no.13(1891)	UIU	1579211	213962336,2264860,9190545		00778338	sf 89011875,sf89011875	Station bulletin.	Agricultural Experiment Station, University of New Hampshire	bib	2016-06-21 03:27:42	0	1891	nhu	eng	SE	UIUC	illinois	illinois	google	google		https://catalog.hathitrust.org/Record/6131934	https://hdl.handle.net/2027/uiug.30112019718144
uiug.30112019718250	1	pd	6131934	no.14(1891)	UIU	1579211	213962336,2264860,9190545		00778338	sf 89011875,sf89011875	Station bulletin.	Agricultural Experiment Station, University of New Hampshire	bib	2016-06-21 03:27:42	0	1891	nhu	eng	SE	UIUC	illinois	illinois	google	google		https://catalog.hathitrust.org/Record/6131934	https://hdl.handle.net/2027/uiug.30112019718250
uiug.30112019718367	1	pd	6131934	no.15(1891)	UIU	1579211	213962336,2264860,9190545		00778338	sf 89011875,sf89011875	Station bulletin.	Agricultural Experiment Station, University of New Hampshire	bib	2016-06-21 03:27:42	0	1891	nhu	eng	SE	UIUC	illinois	illinois	google	google		https://catalog.hathitrust.org/Record/6131934	https://hdl.handle.net/2027/uiug.30112019718367
uiug.30112019718474	1	pd	6131934	no.16(1892)	UIU	1579211	213962336,2264860,9190545		00778338	sf 89011875,sf89011875	Station bulletin.	Agricultural Experiment Station, University of New Hampshire	bib	2016-06-21 03:27:42	0	1892	nhu	eng	SE	UIUC	illinois	illinois	google	google		https://catalog.hathitrust.org/Record/6131934	https://hdl.handle.net/2027/uiug.30112019718474
uiug.30112019718581	1	pd	6131934	no.17(1892)	UIU	1579211	213962336,2264860,9190545		00778338	sf 89011875,sf89011875	Station bulletin.	Agricultural Experiment Station, University of New Hampshire	bib	2016-06-21 03:27:42	0	1892	nhu	eng	SE	UIUC	illinois	illinois	google	google		https://catalog.hathitrust.org/Record/6131934	https://hdl.handle.net/2027/uiug.30112019718581
uiug.30112019718698	1	pd	6131934	no.18(1892)	UIU	1579211	213962336,2264860,9190545		00778338	sf 89011875,sf89011875	Station bulletin.	Agricultural Experiment Station, University of New Hampshire	bib	2016-06-21 03:27:42	0	1892	nhu	eng	SE	UIUC	illinois	illinois	google	google		https://catalog.hathitrust.org/Record/6131934	https://hdl.handle.net/2027/uiug.30112019718698
uiug.30112019718805	1	pd	6131934	no.19(1894)	UIU	1579211	213962336,2264860,9190545		00778338	sf 89011875,sf89011875	Station bulletin.	Agricultural Experiment Station, University of New Hampshire	bib	2016-06-21 03:27:42	0	1894	nhu	eng	SE	UIUC	illinois	illinois	google	google		https://catalog.hathitrust.org/Record/6131934	https://hdl.handle.net/2027/uiug.30112019718805
